zipcode,city,lat,lon,state
20827,Westlake,39.1439790000,-77.2076170000,MD
20847,Rockville,39.1439790000,-77.2076170000,MD
20848,Rockville,39.1439790000,-77.2076170000,MD
20849,Rockville,39.1439790000,-77.2076170000,MD
20851,Rockville,39.0778580000,-77.1257510000,MD
20853,Rockville,39.1073570000,-77.0996000000,MD
20833,Unity,39.2043410000,-77.0505500000,MD
20866,Burtonsville,39.1056440000,-76.9358610000,MD
20868,Spencerville,39.1222620000,-76.9721570000,MD
57567,Plum Creek,44.0460630000,-101.6307220000,SD
20875,Ge RMA Ntown,39.1439790000,-77.2076170000,MD
20876,Ge RMA Ntown,39.2102180000,-77.2397290000,MD
20883,Gaithersburg,39.1700000000,-77.1900000000,MD
20884,Gaithersburg,39.1439790000,-77.2076170000,MD
20885,Gaithersburg,39.1874210000,-77.2027980000,MD
20860,Sandy Spring,39.1424240000,-77.0446140000,MD
20891,Kensington,39.1439790000,-77.2076170000,MD
20861,Ashton,39.1514680000,-76.9944980000,MD
20862,Brinklow,39.1755060000,-77.0206260000,MD
20896,Garrett Park,39.0364960000,-77.0931000000,MD
20872,Damascus,39.2854770000,-77.2152030000,MD
20898,Gaithersburg,39.1439790000,-77.2076170000,MD
20839,Beallsville,39.1787700000,-77.4196050000,MD
20907,Silver Spring,39.1439790000,-77.2076170000,MD
20908,Silver Spring,39.1439790000,-77.2076170000,MD
20911,Silver Spring,39.1439790000,-77.2076170000,MD
57568,Sweeney,43.9083720000,-100.0468550000,SD
57569,Reliance,43.8586200000,-99.8243370000,SD
57570,Yankton Indian Reservation,43.3023750000,-100.6268630000,SD
57571,Saint Charles,43.2488320000,-99.0163760000,SD
57572,Spring Creek,43.1940630000,-100.7133730000,SD
57576,Vivian,43.8586200000,-99.8243370000,SD
57577,Wanblee,43.6919660000,-101.6016090000,SD
57579,Cedarbutte,43.5661160000,-100.7459120000,SD
59825,Turah,46.7784680000,-113.6830520000,MT
20918,Silver Spring,39.1439790000,-77.2076170000,MD
21001,Aberdeen,39.4999090000,-76.2311770000,MD
21009,Abingdon,39.4725790000,-76.2772790000,MD
20993,Us Food And Drug Admin,38.9900000000,-77.0200000000,MD
21012,Arnold,39.0314610000,-76.6232030000,MD
21014,Bel Air,39.5475570000,-76.3219840000,MD
21015,Bel Air,39.5517570000,-76.2987130000,MD
21018,Benson,39.5092760000,-76.3850830000,MD
21027,Chase,39.4389640000,-76.5921390000,MD
20997,Suburban Md Brm,39.1439790000,-77.2076170000,MD
21029,Clarksville,39.2124560000,-76.9514980000,MD
21031,Hunt Valley,39.4804930000,-76.6552570000,MD
21040,Edgewood,39.4347990000,-76.2935790000,MD
21044,Columbia,39.2061320000,-76.8879050000,MD
21045,Columbia,39.2078060000,-76.8254750000,MD
21046,Columbia,39.1754060000,-76.8349450000,MD
57620,Govert,45.4097480000,-102.5130870000,SD
21052,Fort Howard,39.2069980000,-76.4455990000,MD
21054,Gambrills,39.0483590000,-76.6312380000,MD
21055,Garrison,39.4389640000,-76.5921390000,MD
21060,Glen Burnie,39.1701580000,-76.5798360000,MD
21061,Glen Burnie,38.9679430000,-76.6156370000,MD
21077,Ha RMA Ns,38.9471020000,-76.6292770000,MD
21075,Elkridge,39.2057560000,-76.7530930000,MD
21080,Henryton,39.5347030000,-77.0493020000,MD
57623,Red Elm,45.0504560000,-101.6071710000,SD
21013,Baldwin,39.4964060000,-76.4866240000,MD
21023,Butler,39.5329550000,-76.7431960000,MD
21032,Crownsville,39.0181100000,-76.5882720000,MD
21036,Dayton,39.2401550000,-77.0037500000,MD
21037,Edgewater,38.9751280000,-76.6236840000,MD
21051,Fork,39.4731400000,-76.4483850000,MD
21020,Boring,39.5212760000,-76.8046990000,MD
21056,Gibson Island,39.0860640000,-76.5454740000,MD
21034,Darlington,39.6462050000,-76.2263770000,MD
21057,Glen Arm,39.4510060000,-76.5011860000,MD
21071,Glyndon,39.5157480000,-76.7660970000,MD
21092,Long Green,39.4389640000,-76.5921390000,MD
57625,Parade,45.0016110000,-101.2328850000,SD
91931,Guatay,33.0169280000,-116.8460460000,CA
93251,Mc Kittrick,35.2944050000,-118.9051730000,CA
93531,Keene,35.2264990000,-118.5810320000,CA
93667,Tollhouse,36.9641560000,-119.3704360000,CA
92333,Fawnskin,34.2583460000,-116.9515080000,CA
57626,Usta,45.0245330000,-102.0267340000,SD
59912,Columbia Fls,48.3583220000,-114.3459020000,MT
21098,Hanover,38.9742030000,-76.5949420000,MD
21111,Monkton,39.5661890000,-76.5978910000,MD
21108,Millersville,38.9869610000,-76.5824790000,MD
21113,Odenton,38.9754120000,-76.5868860000,MD
21114,Crofton,39.0643600000,-76.6225770000,MD
21117,Garrison,39.4290550000,-76.7876960000,MD
21130,Perryman,39.4715590000,-76.2116760000,MD
21105,Maryland Line,39.7113790000,-76.6594920000,MD
21139,Riderwood,39.4389640000,-76.5921390000,MD
21140,Riva,39.0319430000,-76.6251990000,MD
21144,Severn,38.9839710000,-76.6231210000,MD
21146,Severna Park,38.9511990000,-76.6037220000,MD
21150,Simpsonville,39.2364050000,-76.9419020000,MD
21106,Mayo,38.9714750000,-76.5809340000,MD
21122,Riviera Beach,38.9768130000,-76.6161850000,MD
21153,Stevenson,39.4129050000,-76.7303450000,MD
21162,White Marsh,39.3894570000,-76.4119760000,MD
21201,Baltimore,39.2965360000,-76.6234890000,MD
21203,Baltimore,39.2847070000,-76.6204890000,MD
21158,Westminster,39.6069810000,-77.0294030000,MD
95347,Moccasin,37.8053710000,-120.3759450000,CA
57638,Shadehill,45.7322190000,-102.4109750000,SD
21132,Pylesville,39.6928540000,-76.4218340000,MD
57642,Mc Laughlin,45.8763360000,-100.8914690000,SD
57644,Glad Valley,45.4532210000,-102.2809480000,SD
87718,Eagle Nest,36.5476120000,-105.2832760000,NM
57646,Mound City,45.7154610000,-100.0480710000,SD
57649,Prairie City,45.4407440000,-102.7042160000,SD
57652,Ridgeview,45.0986850000,-100.8792140000,SD
57716,Denby,43.3526170000,-102.5411000000,SD
57717,Fruitdale,44.9303700000,-103.8731300000,SD
57718,Summerset,44.1832160000,-103.3261180000,SD
60192,Hoffman Estates,42.0924870000,-88.1161290000,IL
21230,Baltimore,39.2645480000,-76.6224390000,MD
21233,Baltimore,39.2847070000,-76.6204890000,MD
21231,Patterson,39.2887570000,-76.5922380000,MD
21234,Parkville,39.4131060000,-76.5300440000,MD
21528,Eckhart Mines,39.6528370000,-78.9013950000,MD
21529,Ellerslie,39.7082610000,-78.7774460000,MD
21260,Census Bureau,39.3500000000,-76.7000000000,MD
21261,Census Bureau,39.3000000000,-76.4500000000,MD
21265,Baltimore,39.2847070000,-76.6204890000,MD
21268,Baltimore,39.2847070000,-76.6204890000,MD
21235,Social Security Administrat,39.2847070000,-76.6204890000,MD
21274,Baltimore,39.2847070000,-76.6204890000,MD
21280,Baltimore,39.2847070000,-76.6204890000,MD
21281,Baltimore,39.2847070000,-76.6204890000,MD
21283,Baltimore,39.2847070000,-76.6204890000,MD
21288,Baltimore,39.2847070000,-76.6204890000,MD
57735,Provo,43.2945490000,-103.8304310000,SD
57738,Fleming,43.6859270000,-103.2081700000,SD
21404,Annapolis,38.9742030000,-76.5949420000,MD
21409,Annapolis,39.0200000000,-76.4500000000,MD
21521,Barton,39.5367980000,-79.0090080000,MD
21501,Cumberland,39.5806910000,-78.6905930000,MD
21503,Cumberland,39.5806910000,-78.6905930000,MD
21522,Bittinger,39.6016640000,-79.2336910000,MD
21524,Corriganville,39.6966800000,-78.8030670000,MD
57744,Red Shirt,43.8385280000,-103.1914600000,SD
57745,Rochford,44.0082000000,-103.6513570000,SD
57747,Minnekata,43.3141860000,-103.5283530000,SD
87939,Monticello,33.0426130000,-107.1705080000,NM
88337,La Luz,32.9853820000,-105.9232930000,NM
88121,House,34.7537220000,-103.9706070000,NM
57748,Red Scaffold,44.5898060000,-102.7871880000,SD
57750,Interior,43.6919660000,-101.6016090000,SD
57754,Lead,44.4445050000,-103.7526830000,SD
60195,Schaumburg,42.0763760000,-88.1092630000,IL
21540,Westernport,39.4753810000,-79.0584510000,MD
21601,Easton,38.8007140000,-76.0514860000,MD
21651,Millington,39.2743140000,-75.8951150000,MD
21656,Price,39.0346370000,-76.0921270000,MD
21560,Spring Gap,39.6010080000,-78.6871370000,MD
21556,Pinto,39.5724520000,-78.8439620000,MD
21606,Easton,38.7585250000,-76.1801660000,MD
21652,Neavitt,38.7951020000,-76.1527620000,MD
21609,Bethlehem,38.7405620000,-75.9586830000,MD
57785,Marcus,44.3691720000,-103.3616580000,SD
60196,Schaumburg,42.0563760000,-88.0725220000,IL
60197,North Suburban,41.8396790000,-88.0887160000,IL
60199,North Suburban,41.8396790000,-88.0887160000,IL
60407,Godley,41.2386760000,-88.2788340000,IL
60416,Eileen,41.2840330000,-88.3748190000,IL
60435,Cresthill,41.4687290000,-87.9380340000,IL
60436,Shorewood,41.4884300000,-88.1571600000,IL
60441,Homer Glen,41.5526150000,-88.0312680000,IL
60456,Oak Lawn,41.8119290000,-87.6873200000,IL
60457,Hickory Hills,41.8119290000,-87.6873200000,IL
60458,Oak Lawn,41.8119290000,-87.6873200000,IL
60526,La Grng Pk,41.8119290000,-87.6873200000,IL
60539,Mooseheart,41.8239280000,-88.3340230000,IL
60541,Newark,41.5406610000,-88.4929090000,IL
21669,Taylors Is,38.4532040000,-76.2641000000,MD
21681,Ridgely,38.8892700000,-75.8611910000,MD
21682,Ridgely,38.8892700000,-75.8611910000,MD
21683,Ridgely,38.8892700000,-75.8611910000,MD
21684,Ridgely,38.8892700000,-75.8611910000,MD
21685,Ridgely,38.8892700000,-75.8611910000,MD
21686,Ridgely,38.8892700000,-75.8611910000,MD
21687,Ridgely,38.8892700000,-75.8611910000,MD
21688,Ridgely,38.8892700000,-75.8611910000,MD
21703,Frederick,39.3647130000,-77.4635610000,MD
21705,Frederick,39.4699610000,-77.3921390000,MD
21677,Woolford,38.4996500000,-76.2024560000,MD
21670,Templeville,38.8892700000,-75.8611910000,MD
21717,Buckeystown,39.3308870000,-77.4274050000,MD
21738,Glenwood,39.2815040000,-77.0253620000,MD
21678,Lynch,39.3088420000,-76.0816500000,MD
21690,Usa Fulfillment,39.0346370000,-76.0921270000,MD
21734,Funkstown,39.6059600000,-77.7072070000,MD
21736,Gapland,39.5206960000,-77.9161960000,MD
21740,Hagerstown,39.5888700000,-77.7002130000,MD
21741,Hagerstown,39.6939440000,-77.7421160000,MD
21747,Hagerstown,39.5206960000,-77.9161960000,MD
21748,Hagerstown,39.5206960000,-77.9161960000,MD
21701,Lewistown,39.5127480000,-77.3692990000,MD
21702,Frederick,39.4925960000,-77.4612110000,MD
21759,Ladiesburg,39.5694260000,-77.2905190000,MD
21764,Linwood,39.5347030000,-77.0493020000,MD
21704,Urbana,39.3454770000,-77.3832290000,MD
21767,Maugansville,39.6967610000,-77.7467660000,MD
21709,State Farm Ins Co,39.4699610000,-77.3921390000,MD
21672,Toddville,38.2741490000,-76.0721710000,MD
21673,Trappe,38.6644520000,-76.0580060000,MD
21714,Braddock Hts,39.4203000000,-77.5050980000,MD
21675,Wingate,38.3073940000,-76.1063440000,MD
21676,Wittman,38.7845680000,-76.3001340000,MD
21719,Highfield,39.6957510000,-77.4955420000,MD
57790,Creighton,44.0137720000,-102.2383970000,SD
21715,Brownsville,39.3868930000,-77.6580150000,MD
21762,Libertytown,39.4822080000,-77.2467610000,MD
21668,Sudlersville,39.1191230000,-76.0312570000,MD
60545,Plano,41.6285670000,-88.5138140000,IL
61231,Wanlock,41.1977620000,-90.7309440000,IL
95222,Angels Camp,38.0528160000,-120.6186080000,CA
21774,New Market,39.4325710000,-77.2209320000,MD
21775,New Midway,39.5644720000,-77.2946800000,MD
21784,Sykesville,39.4567200000,-76.9696010000,MD
21771,Mount Airy,39.4072520000,-77.2140870000,MD
21811,Ocean Pines,38.3104470000,-75.3209010000,MD
21849,Parsonsburg,38.3768940000,-75.4620090000,MD
21850,Pittsville,38.3945720000,-75.4104990000,MD
21792,Unionville,39.4699610000,-77.3921390000,MD
21795,Williamsport,39.5891230000,-77.8262580000,MD
21841,Newark,38.2463480000,-75.3018380000,MD
21857,Rehobeth,38.0927180000,-75.8882070000,MD
21801,Salisbury,38.3824450000,-75.6336210000,MD
21802,Salisbury,38.3884340000,-75.6276000000,MD
21803,Salisbury,38.3884340000,-75.6276000000,MD
21804,Salisbury,38.3507930000,-75.5337820000,MD
21838,Marion Sta,38.0189830000,-75.7287680000,MD
21842,West Ocean City,38.3811070000,-75.1138160000,MD
21826,Fruitland,38.3203180000,-75.6208060000,MD
57799,Spearfish,44.4958460000,-103.8702510000,SD
21843,Ocean City,38.2230900000,-75.3240570000,MD
60609,Stock Yards,41.8119290000,-87.6873200000,IL
21852,Powellville,38.3884340000,-75.6276000000,MD
60697,Bank Of America,41.8119290000,-87.6873200000,IL
21870,Wenona,38.0927180000,-75.8882070000,MD
60699,Usps District Chicago,41.8119290000,-87.6873200000,IL
60706,Norridge,41.8119290000,-87.6873200000,IL
60707,Elmwood Park,41.9231810000,-87.8185090000,IL
60712,Lincolnwood,42.0079800000,-87.7361350000,IL
60803,Merrionett Pk,41.8119290000,-87.6873200000,IL
60804,Cicero,41.8119290000,-87.6873200000,IL
60805,Evergreen Pk,41.8119290000,-87.6873200000,IL
21902,Perry Point,39.5529620000,-76.0724710000,MD
21871,Easton Correctional Inst,38.0941810000,-75.7174060000,MD
21890,Easton Correctional Inst,38.0927180000,-75.8882070000,MD
58040,Gwinner,46.1527250000,-97.7677350000,ND
22002,Amissville,38.6914480000,-78.1370190000,VA
22003,Annandale,38.8357620000,-77.2127940000,VA
22030,Fairfax,38.8532310000,-77.3050970000,VA
22031,Fairfax,38.8539620000,-77.2841950000,VA
22032,Fairfax,38.8197120000,-77.2871050000,VA
22033,Fairfax,38.8794660000,-77.3788580000,VA
58042,Gardner,46.9565110000,-96.9654450000,ND
22066,Great Falls,39.0016090000,-77.3064160000,VA
21874,Willards,38.4040600000,-75.3513490000,MD
22038,Fairfax,38.8528490000,-77.3019900000,VA
22040,Falls Church,38.8841770000,-77.1717520000,VA
21875,Delmar,38.4525270000,-75.5741650000,MD
22046,Falls Church,38.8849360000,-77.1740520000,VA
22047,Falls Church,38.8318130000,-77.2887550000,VA
21903,Perryville,39.5714490000,-76.0332810000,MD
21916,Childs,39.5415120000,-75.9999720000,MD
21921,Elkton,39.5618600000,-75.8757400000,MD
21872,Whaleyville,38.4120850000,-75.2810740000,MD
21920,Elk Mills,39.6580310000,-75.8281960000,MD
22092,Herndon,38.8318130000,-77.2887550000,VA
22093,Ashburn,39.0853090000,-77.6452240000,VA
21922,Elkton,39.5936120000,-75.9473320000,MD
58045,Kelso,47.3834610000,-97.0603240000,ND
58046,Hope,47.3237260000,-97.7133710000,ND
22116,Merrifield,38.8714690000,-77.2344280000,VA
58047,Wild Rice,46.7101470000,-96.8850600000,ND
60936,Gibson City,40.6964790000,-88.3183870000,IL
60958,Pembroke Twp,40.9600000000,-87.6100000000,IL
60960,Rankin,40.4224560000,-87.8582130000,IL
61021,Nelson,41.8092290000,-89.4171560000,IL
61054,Mt Morris,42.0581830000,-89.3529680000,IL
61070,Rock Grove,42.4185150000,-89.4707110000,IL
22120,Merrifield,38.8318130000,-77.2887550000,VA
22121,Mount Vernon,38.8309120000,-77.4322520000,VA
22122,Newington,38.8318130000,-77.2887550000,VA
22125,Occoquan,38.6816150000,-77.2605200000,VA
22150,Springfield,38.7634630000,-77.1860630000,VA
58205,Grand Forks Afb,47.9334810000,-97.3944460000,ND
22153,Springfield,38.7570150000,-77.1816120000,VA
22172,Triangle,38.5813690000,-77.3672050000,VA
58225,Drayton,48.6681460000,-97.3627260000,ND
22180,Vienna,38.8973610000,-77.2537490000,VA
22181,Vienna,38.9052100000,-77.2952560000,VA
22183,Vienna,38.8318130000,-77.2887550000,VA
22184,Vienna,38.8318130000,-77.2887550000,VA
58227,Gardar,48.4997120000,-97.8932180000,ND
22194,Woodbridge,38.7219120000,-77.4668970000,VA
22195,Woodbridge,38.7219120000,-77.4668970000,VA
22199,Lorton,38.8318130000,-77.2887550000,VA
22201,Arlington,38.8854840000,-77.0991130000,VA
22203,Arlington,38.8747750000,-77.1195150000,VA
22205,Arlington,38.8758110000,-77.1400210000,VA
22206,Arlington,38.8404030000,-77.0888000000,VA
22207,Arlington,38.9074160000,-77.1223440000,VA
22210,Arlington,38.8808110000,-77.1129500000,VA
22213,Arlington,38.8948980000,-77.1628290000,VA
22214,Arlington,38.8808110000,-77.1129500000,VA
22215,Arlington,38.8808110000,-77.1129500000,VA
22216,Arlington,38.8808110000,-77.1129500000,VA
22218,Arlington,38.8808110000,-77.1129500000,VA
22219,Arlington,38.8808110000,-77.1129500000,VA
22222,Arlington,38.8614620000,-77.0535990000,VA
22223,Arlington,38.8808110000,-77.1129500000,VA
58233,Inkster,48.2599740000,-97.5224850000,ND
22229,Arlington,38.8808110000,-77.1129500000,VA
22234,Arlington,38.8808110000,-77.1129500000,VA
58235,Johnstown,48.0858270000,-97.5140810000,ND
58237,Nash,48.3688760000,-97.4372650000,ND
58244,Inkster,48.1078630000,-97.6830560000,ND
58249,Langdon,48.7536790000,-98.2886290000,ND
58251,Mccanna,47.9115310000,-97.6263890000,ND
58254,Mcville,47.8563670000,-98.1343650000,ND
58259,Whitman,48.0203550000,-98.1185740000,ND
22302,Alexandria,38.8276270000,-77.0895660000,VA
22311,Alexandria,38.8327620000,-77.1196270000,VA
22313,Alexandria,38.8157620000,-77.0900500000,VA
22314,Alexandria,38.8114360000,-77.0635870000,VA
22320,Alexandria,38.8044130000,-77.0466990000,VA
22321,Alexandria,38.8318130000,-77.2887550000,VA
22331,Alexandria,38.8013420000,-77.0707330000,VA
22332,Alexandria,38.8031420000,-77.0726790000,VA
22336,Alexandria,38.8157620000,-77.0900500000,VA
22301,Potomac,38.8230620000,-77.0796220000,VA
22481,Jersey,38.2710770000,-77.1726100000,VA
22303,Jefferson Mnr,38.7912310000,-77.0813500000,VA
22433,Burr Hill,38.3446080000,-77.8718550000,VA
22437,Center Cross,37.8186190000,-76.7863350000,VA
22304,Trade Center,38.8152200000,-77.1099300000,VA
22446,Corbin,38.1717550000,-77.4081630000,VA
22305,George Washington,38.8354120000,-77.0639590000,VA
22460,Farnham,37.8797970000,-76.5987820000,VA
22456,Edwardsville,37.8523160000,-76.4051100000,VA
22463,Garrisonville,38.4684320000,-77.4612130000,VA
22471,Hartwood,38.3993300000,-77.5813510000,VA
22306,Community,38.7589140000,-77.0873440000,VA
22307,Belleview,38.7713630000,-77.0656990000,VA
22308,Fort Hunt,38.7315640000,-77.0603990000,VA
22309,Engleside,38.7222640000,-77.1719450000,VA
22310,Franconia,38.7793910000,-77.1194010000,VA
22312,Alexandria,38.7999560000,-77.1501770000,VA
22315,Alexandria,38.7595530000,-77.1485180000,VA
22333,Us Army Mat Com,38.8157620000,-77.0900500000,VA
22334,Sun Trust Bank,38.8157620000,-77.0900500000,VA
58311,Alsen,48.7717800000,-98.4641020000,ND
58318,Metigoshe,48.8303470000,-100.6011740000,ND
61235,Cornwall,41.4055020000,-89.9982740000,IL
22511,Lewisetta,37.9856150000,-76.4998780000,VA
22526,Ninde,38.2710770000,-77.1726100000,VA
22603,Hayfield,39.2639750000,-78.1989320000,VA
22528,Nuttsville,37.7131750000,-76.4099460000,VA
61237,Buffalo Prairie,41.3367520000,-90.8522260000,IL
22545,Ruby,38.5086110000,-77.5429570000,VA
22547,Sealston,38.2710770000,-77.1726100000,VA
22554,Stafford,38.4389580000,-77.4354000000,VA
22555,Stafford,38.4172730000,-77.4608140000,VA
61238,Weller,41.2856660000,-90.1041440000,IL
22577,Sandy Point,38.0673250000,-76.5502740000,VA
22581,Zacata,38.1217930000,-76.7902500000,VA
22601,Winchester,39.1696680000,-78.1685600000,VA
22602,Winchester,39.1500740000,-78.2689880000,VA
22604,Winchester,39.1676030000,-78.1686430000,VA
22622,Brucetown,39.2543000000,-78.0663730000,VA
61273,Western,41.3621100000,-90.3765290000,IL
61283,Thomas,41.6379290000,-89.7567690000,IL
22638,Winchester,39.2369440000,-78.2884650000,VA
61285,Thomson,41.9868020000,-89.9171670000,IL
61342,Meriden,41.3855190000,-89.0510120000,IL
22552,Sparta,38.0094380000,-77.2251390000,VA
22558,Stratford,38.1217930000,-76.7902500000,VA
22509,Loretto,38.0789320000,-77.0485100000,VA
22529,Oldhams,38.0180540000,-76.6861100000,VA
61348,Piety Hill,41.2258130000,-89.0404280000,IL
61349,Ohio,41.4593370000,-89.5962610000,IL
61425,Gulfport,40.8525820000,-90.9852930000,IL
61428,Oak Run,41.0079620000,-90.1024550000,IL
61430,East Galesburg,40.9801670000,-90.3295730000,IL
61432,Joshua,40.6451830000,-90.1580640000,IL
61436,Gilson,40.9687630000,-90.2012050000,IL
22801,Rockingham,38.4227770000,-78.8771370000,VA
22655,Stephens City,39.1634180000,-78.2461590000,VA
22656,Stephenson,39.2137010000,-78.0901440000,VA
22802,Rockingham,38.4905260000,-78.8178760000,VA
22807,James Madison University,38.4408980000,-78.8741730000,VA
61441,Ipava,40.3335360000,-90.3073890000,IL
61447,Tompkins,40.8713310000,-90.6564390000,IL
62245,Ge RMA Ntown,38.5606620000,-89.5594130000,IL
61450,La Harpe,40.5496360000,-90.9973120000,IL
22803,Harrisonburg,38.5000000000,-78.9300000000,VA
22739,Somerville,38.5059450000,-77.5955700000,VA
61451,Laura,40.9388080000,-89.8899490000,IL
61452,Littleton,40.2062100000,-90.6529110000,IL
61453,Little York,40.9912760000,-90.7077120000,IL
61458,Maquon,40.8027760000,-90.2135660000,IL
61459,New Philadelphia,40.5108510000,-90.3938550000,IL
61462,Ormonde,40.9245630000,-90.6183130000,IL
22833,Lacey Spring,38.5283610000,-78.8551720000,VA
61490,Woodhull,41.2085130000,-90.2305060000,IL
61491,Wyoming,41.0856060000,-89.7884620000,IL
61727,Texas Township,40.1528220000,-88.9471180000,IL
61737,Padua,40.4499800000,-88.7171680000,IL
